,School_Code,School Name_x,Cohort,Subgroup,Students,Grads,Rate,Governance,Unnamed: 8,Unnamed: 9,Unnamed: 10,Test Name,Subject,School Name_y,Learning Network,Grade,Category,"Number
Tested",Below Basic Count #,Below Basic Percent %,Basic Count #,Basic Percent %,Proficient Count #,Proficient Basic Percent %,Advanced Count #,Advanced Percent %,Prof and Adv Count #,Prof and Adv. Percent %,Average Score,Average Score2
549,508,PARKWAY CENTER CITY HIGH SCHOOL,2013-2014,Not IEP,140,136,97%,District,,,,Keystone,Biology,Parkway Center City High School,AUTONOMY NETWORK,11,Not IEP,84,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
550,508,PARKWAY CENTER CITY HIGH SCHOOL,2013-2014,Not IEP,140,136,97%,District,,,,Keystone,Literature,Parkway Center City High School,AUTONOMY NETWORK,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
551,508,PARKWAY CENTER CITY HIGH SCHOOL,2013-2014,Not IEP,140,136,97%,District,,,,Keystone,Literature,Parkway Center City High School,AUTONOMY NETWORK,11,Not IEP,84,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
552,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,Keystone,Algebra 1,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
553,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,Keystone,Algebra 1,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,37,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
554,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,Keystone,Biology,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
555,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,Keystone,Biology,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,36,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
556,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,Keystone,Literature,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
557,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,Keystone,Literature,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,37,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
558,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,PSSA,ELA,Parkway West High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
559,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,PSSA,ELA,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
560,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,PSSA,Math,Parkway West High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
561,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,PSSA,Math,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
562,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,PSSA,Science,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
563,509,PARKWAY WEST HIGH SCHOOL,2013-2014,IEP,6,s,s,District,,,,PSSA,Science,Parkway West High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
564,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,Keystone,Algebra 1,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
565,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,Keystone,Algebra 1,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,37,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
566,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,Keystone,Biology,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
567,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,Keystone,Biology,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,36,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
568,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,Keystone,Literature,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,2,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
569,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,Keystone,Literature,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,Not IEP,37,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
570,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,PSSA,ELA,Parkway West High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
571,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,PSSA,ELA,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
572,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,PSSA,Math,Parkway West High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
573,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,PSSA,Math,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
574,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,PSSA,Science,Parkway West High School,NEIGHBORHOOD NETWORK 2,11,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
575,509,PARKWAY WEST HIGH SCHOOL,2013-2014,Not IEP,47,s,s,District,,,,PSSA,Science,Parkway West High School,NEIGHBORHOOD NETWORK 2,All Grades,IEP,5,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
576,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,IEP,13,13,100%,District,,,,Keystone,Algebra 1,William W. Bodine High School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
577,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,IEP,13,13,100%,District,,,,Keystone,Algebra 1,William W. Bodine High School,AUTONOMY NETWORK,11,Not IEP,103,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
578,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,IEP,13,13,100%,District,,,,Keystone,Biology,William W. Bodine High School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
579,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,IEP,13,13,100%,District,,,,Keystone,Biology,William W. Bodine High School,AUTONOMY NETWORK,11,Not IEP,102,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
580,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,IEP,13,13,100%,District,,,,Keystone,Literature,William W. Bodine High School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
581,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,IEP,13,13,100%,District,,,,Keystone,Literature,William W. Bodine High School,AUTONOMY NETWORK,11,Not IEP,84,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
582,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,Not IEP,88,88,100%,District,,,,Keystone,Algebra 1,William W. Bodine High School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
583,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,Not IEP,88,88,100%,District,,,,Keystone,Algebra 1,William W. Bodine High School,AUTONOMY NETWORK,11,Not IEP,103,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
584,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,Not IEP,88,88,100%,District,,,,Keystone,Biology,William W. Bodine High School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
585,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,Not IEP,88,88,100%,District,,,,Keystone,Biology,William W. Bodine High School,AUTONOMY NETWORK,11,Not IEP,102,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
586,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,Not IEP,88,88,100%,District,,,,Keystone,Literature,William W. Bodine High School,AUTONOMY NETWORK,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
587,515,WILLIAM W. BODINE HIGH SCHOOL,2013-2014,Not IEP,88,88,100%,District,,,,Keystone,Literature,William W. Bodine High School,AUTONOMY NETWORK,11,Not IEP,84,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
588,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Algebra 1,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,18,12,67%,6,33%,0,0%,0,0%,0,0%,0.333333333,1.333333373
589,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Algebra 1,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,42,9,21%,25,60%,8,19%,0,0%,8,19%,0.494047619,1.976190478
590,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Biology,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,17,14,82%,2,12%,1,6%,0,0%,1,6%,0.308823529,1.23529413
591,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Biology,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,35,15,43%,15,43%,5,14%,0,0%,5,14%,0.428571429,1.714285746
592,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,18,12,67%,5,28%,1,6%,0,0%,1,6%,0.347222222,1.388888937
593,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,38,6,16%,16,42%,16,42%,0,0%,16,42%,0.565789474,2.263157904
594,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,IEP,19,7,37%,9,47%,0,0%,3,16%,3,16%,0.486842105,1.947368413
595,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,60,28,47%,17,28%,3,5%,12,20%,15,25%,0.495833333,1.983333345
596,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
597,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,19,11,58%,6,32%,1,5%,1,5%,2,11%,0.394736842,1.578947343
598,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,IEP,18,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
599,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
600,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,Not IEP,31,5,16%,16,52%,9,29%,1,3%,10,32%,0.548387097,2.193548322
601,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,8,22%,16,43%,13,35%,0,0%,13,35%,0.533783784,2.135135159
602,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,Not IEP,44,3,7%,27,61%,13,30%,1,2%,14,32%,0.568181818,2.272727259
603,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,112,16,14%,59,53%,35,31%,2,2%,37,33%,0.551339286,2.205357187
604,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,112,16,14%,59,53%,35,31%,2,2%,37,33%,0.551339286,2.205357187
605,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,62,44,71%,8,13%,6,10%,4,6%,10,16%,0.379032258,1.516128987
606,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,58,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
607,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,IEP,18,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
608,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,21,16,76%,4,19%,1,5%,0,0%,1,5%,0.321428571,1.28571431
609,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
610,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,IEP,19,16,84%,1,5%,2,11%,0,0%,2,11%,0.315789474,1.263157904
611,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,34,92%,2,5%,1,3%,0,0%,1,3%,0.277027027,1.108108102
612,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,Not IEP,43,26,60%,13,30%,4,9%,0,0%,4,9%,0.372093023,1.488372073
613,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,109,81,74%,21,19%,7,6%,0,0%,7,6%,0.330275229,1.321100898
614,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,109,81,74%,21,19%,7,6%,0,0%,7,6%,0.330275229,1.321100898
615,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,Not IEP,29,21,72%,6,21%,2,7%,0,0%,2,7%,0.336206897,1.34482757
616,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,19,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
617,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
618,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,23,14,61%,1,4%,8,35%,0,0%,8,35%,0.434782609,1.73913043
619,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,19,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
620,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
621,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
622,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
623,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Algebra 1,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,18,12,67%,6,33%,0,0%,0,0%,0,0%,0.333333333,1.333333373
624,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Algebra 1,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,42,9,21%,25,60%,8,19%,0,0%,8,19%,0.494047619,1.976190478
625,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Biology,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,17,14,82%,2,12%,1,6%,0,0%,1,6%,0.308823529,1.23529413
626,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Biology,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,35,15,43%,15,43%,5,14%,0,0%,5,14%,0.428571429,1.714285746
627,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,18,12,67%,5,28%,1,6%,0,0%,1,6%,0.347222222,1.388888937
628,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,38,6,16%,16,42%,16,42%,0,0%,16,42%,0.565789474,2.263157904
629,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,IEP,19,7,37%,9,47%,0,0%,3,16%,3,16%,0.486842105,1.947368413
630,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,60,28,47%,17,28%,3,5%,12,20%,15,25%,0.495833333,1.983333345
631,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
632,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,19,11,58%,6,32%,1,5%,1,5%,2,11%,0.394736842,1.578947343
633,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,IEP,18,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
634,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
635,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,Not IEP,31,5,16%,16,52%,9,29%,1,3%,10,32%,0.548387097,2.193548322
636,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,8,22%,16,43%,13,35%,0,0%,13,35%,0.533783784,2.135135159
637,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,Not IEP,44,3,7%,27,61%,13,30%,1,2%,14,32%,0.568181818,2.272727259
638,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,112,16,14%,59,53%,35,31%,2,2%,37,33%,0.551339286,2.205357187
639,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,ELA,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,112,16,14%,59,53%,35,31%,2,2%,37,33%,0.551339286,2.205357187
640,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,62,44,71%,8,13%,6,10%,4,6%,10,16%,0.379032258,1.516128987
641,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,58,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
642,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,IEP,18,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
643,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,21,16,76%,4,19%,1,5%,0,0%,1,5%,0.321428571,1.28571431
644,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
645,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,IEP,19,16,84%,1,5%,2,11%,0,0%,2,11%,0.315789474,1.263157904
646,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,34,92%,2,5%,1,3%,0,0%,1,3%,0.277027027,1.108108102
647,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,Not IEP,43,26,60%,13,30%,4,9%,0,0%,4,9%,0.372093023,1.488372073
648,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,109,81,74%,21,19%,7,6%,0,0%,7,6%,0.330275229,1.321100898
649,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,109,81,74%,21,19%,7,6%,0,0%,7,6%,0.330275229,1.321100898
650,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,Not IEP,29,21,72%,6,21%,2,7%,0,0%,2,7%,0.336206897,1.34482757
651,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,19,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
652,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
653,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,23,14,61%,1,4%,8,35%,0,0%,8,35%,0.434782609,1.73913043
654,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,19,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
655,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
